id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1382724076330917893,1382710877292351499,2021-04-15 18:54:44 Jerusalem Daylight Time,2021-04-15,18:54:44,+0300,44196397,elonmusk,Elon Musk,,@lexfridman One of many reasons that we need to make life multiplanetary!,en,[],[],[],2088,2620,49328,[],[],https://twitter.com/elonmusk/status/1382724076330917893,False,,0,,,,,,,,"[{'screen_name': 'lexfridman', 'name': 'Lex Fridman', 'id': '427089628'}]",,,,
1382582177943015431,1382350413559590912,2021-04-15 09:30:53 Jerusalem Daylight Time,2021-04-15,09:30:53,+0300,44196397,elonmusk,Elon Musk,,@austinbarnard45 Aiming to launch next week,en,[],[],[],494,777,12630,[],[],https://twitter.com/elonmusk/status/1382582177943015431,False,,0,,,,,,,,"[{'screen_name': 'austinbarnard45', 'name': 'Austin Barnard🚀', 'id': '468706269'}]",,,,
1382553963166326785,1382452890468421632,2021-04-15 07:38:46 Jerusalem Daylight Time,2021-04-15,07:38:46,+0300,44196397,elonmusk,Elon Musk,,@billhuang688 @RationalEtienne @F9Block5 Certainly one of the largest. A company whose name rhymes with Shmoogle is pretty far ahead.   But I think we’re the leader in shallow-minded AI haha!,en,[],[],[],270,303,5066,[],[],https://twitter.com/elonmusk/status/1382553963166326785,False,,0,,,,,,,,"[{'screen_name': 'billhuang688', 'name': 'BogusThought🇺🇲', 'id': '1266489338675646464'}, {'screen_name': 'RationalEtienne', 'name': 'Imperator Pope of Muskanity', 'id': '2241150253'}, {'screen_name': 'F9Block5', 'name': 'F9 Block 5', 'id': '1280177490539970560'}]",,,,
1382552587099062272,1382552587099062272,2021-04-15 07:33:18 Jerusalem Daylight Time,2021-04-15,07:33:18,+0300,44196397,elonmusk,Elon Musk,,Doge Barking at the Moon  https://t.co/QFB81D7zOL,en,[],[],['https://pbs.twimg.com/media/Ey_QPDlWQAIFuJy.jpg'],20880,47584,314474,[],[],https://twitter.com/elonmusk/status/1382552587099062272,False,,1,https://pbs.twimg.com/media/Ey_QPDlWQAIFuJy.jpg,,,,,,,[],,,,
1382551451185131522,1382539825421582339,2021-04-15 07:28:47 Jerusalem Daylight Time,2021-04-15,07:28:47,+0300,44196397,elonmusk,Elon Musk,,@WSBChairman Doge Barking at the Moon – Miro  https://t.co/1vTM2XOusy,en,[],[],['https://pbs.twimg.com/media/Ey_PM90XAAEicH7.jpg'],767,2308,18867,[],[],https://twitter.com/elonmusk/status/1382551451185131522,False,,1,https://pbs.twimg.com/media/Ey_PM90XAAEicH7.jpg,,,,,,,"[{'screen_name': 'WSBChairman', 'name': 'The Chairman', 'id': '868578294916145152'}]",,,,
1382549229726498821,1382452890468421632,2021-04-15 07:19:57 Jerusalem Daylight Time,2021-04-15,07:19:57,+0300,44196397,elonmusk,Elon Musk,,"@RationalEtienne @F9Block5 While perhaps obvious in hindsight, it turns out that the only way to solve self-driving is to solve a big part of real-world AI. That is what Tesla is doing, both in hardware &amp; software.  Unless a company is good at AI with tight compute, it’s hopeless. This is insanely hard.",en,[],[],[],243,357,3120,[],[],https://twitter.com/elonmusk/status/1382549229726498821,False,,0,,,,,,,,"[{'screen_name': 'RationalEtienne', 'name': 'Imperator Pope of Muskanity', 'id': '2241150253'}, {'screen_name': 'F9Block5', 'name': 'F9 Block 5', 'id': '1280177490539970560'}]",,,,
1382540937700671488,1382539825421582339,2021-04-15 06:47:00 Jerusalem Daylight Time,2021-04-15,06:47:00,+0300,44196397,elonmusk,Elon Musk,,Le Petit Prince,fr,[],[],[],2574,3855,86770,[],[],https://twitter.com/elonmusk/status/1382540937700671488,False,,0,,,,,,,,[],,,,
1382539825421582339,1382539825421582339,2021-04-15 06:42:35 Jerusalem Daylight Time,2021-04-15,06:42:35,+0300,44196397,elonmusk,Elon Musk,,☾             🔭𖨆♡,und,[],[],[],10772,39112,321707,[],[],https://twitter.com/elonmusk/status/1382539825421582339,False,,0,,,,,,,,[],,,,
1382480900257058818,1382290167348727809,2021-04-15 02:48:26 Jerusalem Daylight Time,2021-04-15,02:48:26,+0300,44196397,elonmusk,Elon Musk,,@SpaceXMR Soon it will be real,en,[],[],[],350,441,13507,[],[],https://twitter.com/elonmusk/status/1382480900257058818,False,,0,,,,,,,,"[{'screen_name': 'SpaceXMR', 'name': '/r/SpaceX Masterrace', 'id': '1004697063974633472'}]",,,,
1382476365727887361,1382096113860239365,2021-04-15 02:30:25 Jerusalem Daylight Time,2021-04-15,02:30:25,+0300,44196397,elonmusk,Elon Musk,,"@janixos @ErcXspace @SpaceX Actually, yes. And Red Rocket truck stop.",en,[],[],[],111,80,1934,[],[],https://twitter.com/elonmusk/status/1382476365727887361,False,,0,,,,,,,,"[{'screen_name': 'janixos', 'name': 'Janixos', 'id': '1074106516893065217'}, {'screen_name': 'ErcXspace', 'name': 'Erc X', 'id': '1258538731054739456'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}]",,,,
1382474118050639879,1382459653863378944,2021-04-15 02:21:29 Jerusalem Daylight Time,2021-04-15,02:21:29,+0300,44196397,elonmusk,Elon Musk,,@andyweedman @karpathy @DirtyTesla Stop … In the Name of Love!  https://t.co/kBsTi5jz16,en,[],['https://m.youtube.com/watch?v=NPBkiBbO4_4'],[],167,142,4417,[],[],https://twitter.com/elonmusk/status/1382474118050639879,False,,0,,,,,,,,"[{'screen_name': 'andyweedman', 'name': 'Andy Weedman', 'id': '15792411'}, {'screen_name': 'karpathy', 'name': 'Andrej Karpathy', 'id': '33836629'}, {'screen_name': 'DirtyTesla', 'name': 'DirtyTesla 🛰Starlink Plz🛰', 'id': '1118594454515003393'}]",,,,
1382467430614667265,1382452890468421632,2021-04-15 01:54:55 Jerusalem Daylight Time,2021-04-15,01:54:55,+0300,44196397,elonmusk,Elon Musk,,@AustinTeslaClub @TslaCC @teslaquadcities @teslaownersvn @SjvTesla @TeslaOwnersEBay @CodingMark @billhuang688 @gailalfa1 @Tesla 🥰,und,[],[],[],169,265,4206,[],[],https://twitter.com/elonmusk/status/1382467430614667265,False,,0,,,,,,,,"[{'screen_name': 'AustinTeslaClub', 'name': 'Tesla Owners of Austin', 'id': '1233929232432205827'}, {'screen_name': 'TslaCC', 'name': 'Tesla Owners Central Coast', 'id': '1370195644095205379'}, {'screen_name': 'teslaquadcities', 'name': 'Tesla Owners Quad Cities', 'id': '1113245983390011393'}, {'screen_name': 'teslaownersvn', 'name': 'Tesla Owners Vietnam', 'id': '1311892133641478145'}, {'screen_name': 'SjvTesla', 'name': 'Tesla Club San Joaquin Valley', 'id': '1214691289137995777'}, {'screen_name': 'TeslaOwnersEBay', 'name': 'Tesla Owners East Bay', 'id': '1175164547746844672'}, {'screen_name': 'CodingMark', 'name': 'Mark', 'id': '952755407788826624'}, {'screen_name': 'billhuang688', 'name': 'BogusThought🇺🇲', 'id': '1266489338675646464'}, {'screen_name': 'gailalfa1', 'name': 'Gail-Texas', 'id': '86391387'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1382462502831738887,1382461217520902145,2021-04-15 01:35:20 Jerusalem Daylight Time,2021-04-15,01:35:20,+0300,44196397,elonmusk,Elon Musk,,@Teslarati I found some footage of the drive  https://t.co/TXeLQO9Spr,en,[],['https://m.youtube.com/watch?v=n1lbpj6868o'],[],820,625,9349,[],[],https://twitter.com/elonmusk/status/1382462502831738887,False,,0,,,,,,,,"[{'screen_name': 'Teslarati', 'name': 'TESLARATI', 'id': '1308211178'}]",,,,
1382461904128339968,1382452890468421632,2021-04-15 01:32:57 Jerusalem Daylight Time,2021-04-15,01:32:57,+0300,44196397,elonmusk,Elon Musk,,@AstroJordy @dogeofficialceo @F9Block5 Insanely cute!,en,[],[],[],133,170,2464,[],[],https://twitter.com/elonmusk/status/1382461904128339968,False,,0,,,,,,,,"[{'screen_name': 'AstroJordy', 'name': 'jordan🚀', 'id': '1142527715670519808'}, {'screen_name': 'dogeofficialceo', 'name': 'Sir Doge of the Coin 🐶', 'id': '1355945100216573952'}, {'screen_name': 'F9Block5', 'name': 'F9 Block 5', 'id': '1280177490539970560'}]",,,,
1382460531550785541,1382459322701996032,2021-04-15 01:27:30 Jerusalem Daylight Time,2021-04-15,01:27:30,+0300,44196397,elonmusk,Elon Musk,,"@WholeMarsBlog Button timing of May is aspirational. Depends on how well limited beta of V9.0 goes, but I would be surprised if wide beta (aka button) is later than June. FSD subscription next month is a sure thing.",en,[],[],[],333,260,2864,[],[],https://twitter.com/elonmusk/status/1382460531550785541,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1382459271774834690,1382452890468421632,2021-04-15 01:22:29 Jerusalem Daylight Time,2021-04-15,01:22:29,+0300,44196397,elonmusk,Elon Musk,,@cliffski @F9Block5 Hopefully addressed this summer,en,[],[],[],89,76,2004,[],[],https://twitter.com/elonmusk/status/1382459271774834690,False,,0,,,,,,,,"[{'screen_name': 'cliffski', 'name': 'cliffski', 'id': '15218212'}, {'screen_name': 'F9Block5', 'name': 'F9 Block 5', 'id': '1280177490539970560'}]",,,,
1382458594352713728,1382452890468421632,2021-04-15 01:19:48 Jerusalem Daylight Time,2021-04-15,01:19:48,+0300,44196397,elonmusk,Elon Musk,,@dogeofficialceo @F9Block5 🤣🤣,und,[],[],[],103,238,1649,[],[],https://twitter.com/elonmusk/status/1382458594352713728,False,,0,,,,,,,,"[{'screen_name': 'dogeofficialceo', 'name': 'Sir Doge of the Coin 🐶', 'id': '1355945100216573952'}, {'screen_name': 'F9Block5', 'name': 'F9 Block 5', 'id': '1280177490539970560'}]",,,,
1382458463624724480,1382452890468421632,2021-04-15 01:19:17 Jerusalem Daylight Time,2021-04-15,01:19:17,+0300,44196397,elonmusk,Elon Musk,,@BLKMDL3 @F9Block5 Same timing,en,[],[],[],112,76,1684,[],[],https://twitter.com/elonmusk/status/1382458463624724480,False,,0,,,,,,,,"[{'screen_name': 'BLKMDL3', 'name': 'Zack', 'id': '988975103785365504'}, {'screen_name': 'F9Block5', 'name': 'F9 Block 5', 'id': '1280177490539970560'}]",,,,
1382458022367162370,1382452890468421632,2021-04-15 01:17:32 Jerusalem Daylight Time,2021-04-15,01:17:32,+0300,44196397,elonmusk,Elon Musk,,@F9Block5 Major improvements are being made to the vision stack every week. Beta button hopefully next month.  This is a “march of 9’s” trying to get probability of no injury above 99.999999% of miles for city driving. Production Autopilot is already above that for highway driving.,en,[],[],[],294,423,5009,[],[],https://twitter.com/elonmusk/status/1382458022367162370,False,,0,,,,,,,,"[{'screen_name': 'F9Block5', 'name': 'F9 Block 5', 'id': '1280177490539970560'}]",,,,
1382454243810963460,1382452890468421632,2021-04-15 01:02:31 Jerusalem Daylight Time,2021-04-15,01:02:31,+0300,44196397,elonmusk,Elon Musk,,@jrosinski97 Will investigate,en,[],[],[],122,72,2357,[],[],https://twitter.com/elonmusk/status/1382454243810963460,False,,0,,,,,,,,"[{'screen_name': 'jrosinski97', 'name': '🔥TΞSLA Jason🔥', 'id': '373778231'}]",,,,
1382453719585808384,1382452890468421632,2021-04-15 01:00:26 Jerusalem Daylight Time,2021-04-15,01:00:26,+0300,44196397,elonmusk,Elon Musk,,@melaniemadri Probably late July,en,[],[],[],275,310,6134,[],[],https://twitter.com/elonmusk/status/1382453719585808384,False,,0,,,,,,,,"[{'screen_name': 'melaniemadri', 'name': 'Melanie⚔️', 'id': '1165695391830028288'}]",,,,
1382452890468421632,1382452890468421632,2021-04-15 00:57:08 Jerusalem Daylight Time,2021-04-15,00:57:08,+0300,44196397,elonmusk,Elon Musk,,Tesla AI/Autopilot engineering is awesome! Making excellent progress solving real-world AI.,en,[],[],[],5649,7099,128911,[],[],https://twitter.com/elonmusk/status/1382452890468421632,False,,0,,,,,,,,[],,,,
1382363126117539847,1382096113860239365,2021-04-14 19:00:26 Jerusalem Daylight Time,2021-04-14,19:00:26,+0300,44196397,elonmusk,Elon Musk,,@ErcXspace @SpaceX 69th Raptor engine coming soon,en,[],[],[],1347,1160,34243,[],[],https://twitter.com/elonmusk/status/1382363126117539847,False,,0,,,,,,,,"[{'screen_name': 'ErcXspace', 'name': 'Erc X', 'id': '1258538731054739456'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}]",,,,
1382362117211189253,1382358534789103617,2021-04-14 18:56:26 Jerusalem Daylight Time,2021-04-14,18:56:26,+0300,44196397,elonmusk,Elon Musk,,@ashleevance Maybe it’s about how you use it,en,[],[],[],691,501,14508,[],[],https://twitter.com/elonmusk/status/1382362117211189253,False,,0,,,,,,,,"[{'screen_name': 'ashleevance', 'name': 'Ashlee Vance', 'id': '81961201'}]",,,,
1382268009851457537,1380904905376899075,2021-04-14 12:42:29 Jerusalem Daylight Time,2021-04-14,12:42:29,+0300,44196397,elonmusk,Elon Musk,,@PPathole @SwiftOnSecurity Getting there,en,[],[],[],366,273,5860,[],[],https://twitter.com/elonmusk/status/1382268009851457537,False,,0,,,,,,,,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'SwiftOnSecurity', 'name': 'SwiftOnSecurity', 'id': '2436389418'}]",,,,
1382257741540954114,1382189497694121990,2021-04-14 12:01:41 Jerusalem Daylight Time,2021-04-14,12:01:41,+0300,44196397,elonmusk,Elon Musk,,"@AstroJordy @PPathole @SpaceX @Tesla That version of Falcon 1 never flew, so must be ~2004. The CAD looks so simple! I think we were still using SolidWorks back then.",en,[],[],[],245,150,3531,[],[],https://twitter.com/elonmusk/status/1382257741540954114,False,,0,,,,,,,,"[{'screen_name': 'AstroJordy', 'name': 'jordan🚀', 'id': '1142527715670519808'}, {'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1382255613665701894,1382189497694121990,2021-04-14 11:53:14 Jerusalem Daylight Time,2021-04-14,11:53:14,+0300,44196397,elonmusk,Elon Musk,,"@eugenelee3 @PPathole @SpaceX @Tesla Yeah, not scalable. My grad student idea was to try to use advanced chip making equipment to create high energy density capacitors accurate to molecular level.",en,[],[],[],142,102,2372,[],[],https://twitter.com/elonmusk/status/1382255613665701894,False,,0,,,,,,,,"[{'screen_name': 'eugenelee3', 'name': 'eugenelee3', 'id': '11026992'}, {'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1382239892445401089,1382189497694121990,2021-04-14 10:50:45 Jerusalem Daylight Time,2021-04-14,10:50:45,+0300,44196397,elonmusk,Elon Musk,,@PPathole @SpaceX @Tesla That was my night job. Day job was working on ruthenium-tantalum ultracapacitors at Pinnacle Research.,en,[],[],[],283,270,5216,[],[],https://twitter.com/elonmusk/status/1382239892445401089,False,,0,,,,,,,,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1382239304097824768,1382189497694121990,2021-04-14 10:48:25 Jerusalem Daylight Time,2021-04-14,10:48:25,+0300,44196397,elonmusk,Elon Musk,,"@PPathole @SpaceX @Tesla True. Ancient times … Had to flip CPU registers explicitly, as computer was so slow.",en,[],[],[],597,1158,46327,[],[],https://twitter.com/elonmusk/status/1382239304097824768,False,,0,,,,,,,,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1382131928619495429,1382046129450258434,2021-04-14 03:41:45 Jerusalem Daylight Time,2021-04-14,03:41:45,+0300,44196397,elonmusk,Elon Musk,,@Erdayastronaut @Tesla Absolutely,en,[],[],[],374,205,6063,[],[],https://twitter.com/elonmusk/status/1382131928619495429,False,,0,,,,,,,,"[{'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': '3167257102'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1382052264802721792,1382046129450258434,2021-04-13 22:25:11 Jerusalem Daylight Time,2021-04-13,22:25:11,+0300,44196397,elonmusk,Elon Musk,,"@Erdayastronaut @Tesla Tesla is building up collision repair capability to help address the grief that you went through, but usually insurance companies make you go their “approved” collision repair partners. Tesla Insurance will make it smooth sailing.",en,[],[],[],1287,1191,26928,[],[],https://twitter.com/elonmusk/status/1382052264802721792,False,,0,,,,,,,,"[{'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': '3167257102'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1381273474400800773,1381002894032347138,2021-04-11 18:50:33 Jerusalem Daylight Time,2021-04-11,18:50:33,+0300,44196397,elonmusk,Elon Musk,,@vincent13031925 For now. Costs are decreasing rapidly.,en,[],[],[],824,513,18218,[],[],https://twitter.com/elonmusk/status/1381273474400800773,False,,0,,,,,,,,"[{'screen_name': 'vincent13031925', 'name': 'Vincent 🚀🟠', 'id': '1689516060'}]",,,,
1381273076709478403,1372444955050971142,2021-04-11 18:48:58 Jerusalem Daylight Time,2021-04-11,18:48:58,+0300,44196397,elonmusk,Elon Musk,,Love this beautiful shot,en,[],[],[],3951,2103,92281,[],[],https://twitter.com/elonmusk/status/1381273076709478403,False,,0,,,,,,,,[],,,,
1381258144916008964,1381230136918433792,2021-04-11 17:49:38 Jerusalem Daylight Time,2021-04-11,17:49:38,+0300,44196397,elonmusk,Elon Musk,,@agnostoxxx @CathieDWood @ARKInvest Trust the shrub,en,[],[],[],167,71,2064,[],[],https://twitter.com/elonmusk/status/1381258144916008964,False,,0,,,,,,,,"[{'screen_name': 'agnostoxxx', 'name': 'Shrubbery Capital', 'id': '1889587914'}, {'screen_name': 'CathieDWood', 'name': 'Cathie Wood', 'id': '2361631088'}, {'screen_name': 'ARKInvest', 'name': 'ARK Invest', 'id': '2398137084'}]",,,,
1381221447322935303,1381221447322935303,2021-04-11 15:23:49 Jerusalem Daylight Time,2021-04-11,15:23:49,+0300,44196397,elonmusk,Elon Musk,,The art In Cyberpunk is incredible,en,[],[],[],10135,11956,272627,[],[],https://twitter.com/elonmusk/status/1381221447322935303,False,,0,,,,,,,,[],,,,
1381129584435818496,1381079981485252611,2021-04-11 09:18:47 Jerusalem Daylight Time,2021-04-11,09:18:47,+0300,44196397,elonmusk,Elon Musk,,@itsALLrisky 🤣🤣,und,[],[],[],498,654,8877,[],[],https://twitter.com/elonmusk/status/1381129584435818496,False,,0,,,,,,,,"[{'screen_name': 'itsALLrisky', 'name': '💸💸💸', 'id': '1061349266545885185'}]",,,,
1381033434806542336,1380830567768416263,2021-04-11 02:56:43 Jerusalem Daylight Time,2021-04-11,02:56:43,+0300,44196397,elonmusk,Elon Musk,,@seinfeldguru @WholeMarsBlog Nope haha,tl,[],[],[],250,69,2867,[],[],https://twitter.com/elonmusk/status/1381033434806542336,False,,0,,,,,,,,"[{'screen_name': 'seinfeldguru', 'name': 'Rosalie', 'id': '140074404'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1381032961814892545,1380830567768416263,2021-04-11 02:54:51 Jerusalem Daylight Time,2021-04-11,02:54:51,+0300,44196397,elonmusk,Elon Musk,,"@WholeMarsBlog If you don’t say anything &amp; engage Autopilot, it will soon guess based on time of day, taking you home or to work or to what’s on your calendar",en,[],[],[],236,205,2702,[],[],https://twitter.com/elonmusk/status/1381032961814892545,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1381032333126500355,1380988989818208264,2021-04-11 02:52:21 Jerusalem Daylight Time,2021-04-11,02:52:21,+0300,44196397,elonmusk,Elon Musk,,@DeltavPhotos @PortCanaveral That rocket is a hardcore veteran of many missions,en,[],[],[],236,312,12848,[],[],https://twitter.com/elonmusk/status/1381032333126500355,False,,0,,,,,,,,"[{'screen_name': 'DeltavPhotos', 'name': 'ΔV Photos 🚀', 'id': '1255532858514513928'}, {'screen_name': 'PortCanaveral', 'name': 'Port Canaveral', 'id': '89027071'}]",,,,
1381006333864861696,1381006333864861696,2021-04-11 01:09:02 Jerusalem Daylight Time,2021-04-11,01:09:02,+0300,44196397,elonmusk,Elon Musk,,Blimps rock  https://t.co/e8cu5FkNOI,en,[],[],['https://pbs.twimg.com/media/EypR8OrU8AEZxTl.jpg'],9692,7289,178969,[],[],https://twitter.com/elonmusk/status/1381006333864861696,False,,1,https://pbs.twimg.com/media/EypR8OrU8AEZxTl.jpg,,,,,,,[],,,,
1380979481309945856,1380949316215451649,2021-04-10 23:22:20 Jerusalem Daylight Time,2021-04-10,23:22:20,+0300,44196397,elonmusk,Elon Musk,,"@engineers_feed Due to lower gravity, you can travel from surface of Mars to surface of Earth fairly easily with a single stage rocket. Earth to Mars is vastly harder.",en,[],[],[],1627,1969,49837,[],[],https://twitter.com/elonmusk/status/1380979481309945856,False,,0,,,,,,,,"[{'screen_name': 'engineers_feed', 'name': 'World of Engineering', 'id': '3429950987'}]",,,,
1380971204299747328,1380873129535418369,2021-04-10 22:49:26 Jerusalem Daylight Time,2021-04-10,22:49:26,+0300,44196397,elonmusk,Elon Musk,,@DrPhiltill Good thread,en,[],[],[],199,168,4954,[],[],https://twitter.com/elonmusk/status/1380971204299747328,False,,0,,,,,,,,"[{'screen_name': 'DrPhiltill', 'name': 'Dr. Phil Metzger', 'id': '1002513128'}]",,,,
1380970491356225536,1380860614990499840,2021-04-10 22:46:36 Jerusalem Daylight Time,2021-04-10,22:46:36,+0300,44196397,elonmusk,Elon Musk,,@alexellisuk Pretty much,en,[],[],[],240,231,8782,[],[],https://twitter.com/elonmusk/status/1380970491356225536,False,,0,,,,,,,,"[{'screen_name': 'alexellisuk', 'name': 'Alex Ellis', 'id': '706910608663453698'}]",,,,
1380800869382320134,1379310700011479043,2021-04-10 11:32:35 Jerusalem Daylight Time,2021-04-10,11:32:35,+0300,44196397,elonmusk,Elon Musk,,@tesla_adri @WholeMarsBlog These things are best thought of as probabilities. There are 5 forward-facing cameras. It is highly likely that at least one of them will see multiple cars ahead.,en,[],[],[],206,115,2469,[],[],https://twitter.com/elonmusk/status/1380800869382320134,False,,0,,,,,,,,"[{'screen_name': 'tesla_adri', 'name': 'Tesla_Adri', 'id': '1321117860844965889'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380798469862957057,1379310700011479043,2021-04-10 11:23:03 Jerusalem Daylight Time,2021-04-10,11:23:03,+0300,44196397,elonmusk,Elon Musk,,"@WholeMarsBlog Sensors are a bitstream and cameras have several orders of magnitude more bits/sec than radar (or lidar).   Radar must meaningfully increase signal/noise of bitstream to be worth complexity of integrating it.   As vision processing gets better, it just leaves radar far behind.",en,[],[],[],291,273,3499,[],[],https://twitter.com/elonmusk/status/1380798469862957057,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380796939151704071,1379310700011479043,2021-04-10 11:16:58 Jerusalem Daylight Time,2021-04-10,11:16:58,+0300,44196397,elonmusk,Elon Musk,,"@WholeMarsBlog When radar and vision disagree, which one do you believe? Vision has much more precision, so better to double down on vision than do sensor fusion.",en,[],[],[],240,285,3512,[],[],https://twitter.com/elonmusk/status/1380796939151704071,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380789209582034944,1379310700011479043,2021-04-10 10:46:16 Jerusalem Daylight Time,2021-04-10,10:46:16,+0300,44196397,elonmusk,Elon Musk,,@WholeMarsBlog This is a major problem!,en,[],[],[],179,95,1695,[],[],https://twitter.com/elonmusk/status/1380789209582034944,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380788962558496768,1380788934905503744,2021-04-10 10:45:17 Jerusalem Daylight Time,2021-04-10,10:45:17,+0300,44196397,elonmusk,Elon Musk,,Just needs some legs,en,[],[],[],1904,1295,48166,[],[],https://twitter.com/elonmusk/status/1380788962558496768,False,,0,,,,,,,,[],,,,
1380788934905503744,1380788934905503744,2021-04-10 10:45:10 Jerusalem Daylight Time,2021-04-10,10:45:10,+0300,44196397,elonmusk,Elon Musk,,The Starship launch tower that catches the giant rocket booster is basically Mechazilla,en,[],[],[],3432,3501,83294,[],[],https://twitter.com/elonmusk/status/1380788934905503744,False,,0,,,,,,,,[],,,,
1380785053542666242,1380784868729122818,2021-04-10 10:29:45 Jerusalem Daylight Time,2021-04-10,10:29:45,+0300,44196397,elonmusk,Elon Musk,,But wait how is the core of the earth lit by the sun? Stop asking questions!!,en,[],[],[],2311,2546,69985,[],[],https://twitter.com/elonmusk/status/1380785053542666242,False,,0,,,,,,,,[],,,,
1380784868729122818,1380784868729122818,2021-04-10 10:29:01 Jerusalem Daylight Time,2021-04-10,10:29:01,+0300,44196397,elonmusk,Elon Musk,,Kong vs Godzilla has record for most meth ever consumed in a writer’s room,en,[],[],[],4207,13196,178558,[],[],https://twitter.com/elonmusk/status/1380784868729122818,False,,0,,,,,,,,[],,,,
1380783907096850433,1380419366169153537,2021-04-10 10:25:11 Jerusalem Daylight Time,2021-04-10,10:25:11,+0300,44196397,elonmusk,Elon Musk,,@itsALLrisky 💯,und,[],[],[],262,647,9043,[],[],https://twitter.com/elonmusk/status/1380783907096850433,False,,0,,,,,,,,"[{'screen_name': 'itsALLrisky', 'name': '🐶🚀🌕❗️', 'id': '1061349266545885185'}]",,,,
1380781539647053826,1380781539647053826,2021-04-10 10:15:47 Jerusalem Daylight Time,2021-04-10,10:15:47,+0300,44196397,elonmusk,Elon Musk,,… going to moon very soon,en,[],[],[],31850,45511,544860,[],[],https://twitter.com/elonmusk/status/1380781539647053826,False,,0,,,,,,,,[],,,,
1380780669895208961,1380777569964883969,2021-04-10 10:12:20 Jerusalem Daylight Time,2021-04-10,10:12:20,+0300,44196397,elonmusk,Elon Musk,,@Matsu_Kusarine @jagarikin Actually happened to me in Cyberpunk haha,en,[],[],[],146,424,10050,[],[],https://twitter.com/elonmusk/status/1380780669895208961,False,,0,,,,,,,,"[{'screen_name': 'Matsu_Kusarine', 'name': 'ラブマツ(LOVEMATSU)', 'id': '134003586'}, {'screen_name': 'jagarikin', 'name': 'じゃがりきん', 'id': '4230101712'}]",,,,
1380775355502317568,1380138845145038858,2021-04-10 09:51:12 Jerusalem Daylight Time,2021-04-10,09:51:12,+0300,44196397,elonmusk,Elon Musk,,@TimBirks1 @Erdayastronaut @SpaceX Pretty much,en,[],[],[],42,54,2119,[],[],https://twitter.com/elonmusk/status/1380775355502317568,False,,0,,,,,,,,"[{'screen_name': 'TimBirks1', 'name': 'Tim Birks', 'id': '1354490097870249988'}, {'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': '3167257102'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}]",,,,
